Customer ID,Gender,Age,Income (USD/Month),age_group
58335,Male,22,24401,18-25
57537,Female,24,2396,18-25
58345,Female,20,23300,18-25
59053,Male,32,24264,26-35
59714,Female,28,4300,26-35
57051,Female,48,29317,46-65
4691,Male,48,20023,46-65
5985,Male,51,21095,46-65
4061,Male,57,16689,46-65
5556,Male,18,18512,18-25
4416,Male,59,24183,46-65
4929,Female,26,12259,26-35
5959,Male,29,21447,26-35
4173,Female,30,18923,26-35
3922,Male,60,23180,46-65
4091,Male,37,19261,36-45
3618,Male,28,18193,26-35
3290,Female,47,20974,46-65
3367,Female,20,9127,18-25
3082,Female,57,14718,46-65
4001,Male,29,24822,26-35
4988,Female,57,20604,46-65
5485,Female,33,8899,26-35
3399,Male,21,21030,18-25
3765,Male,20,24753,18-25
3417,Male,44,25709,36-45
3197,Male,21,16602,18-25
5980,Male,26,15859,26-35
3639,Male,50,10254,46-65
5570,Male,39,2694,36-45
3825,Male,35,20145,26-35
5552,Male,60,2620,46-65
3647,Female,28,23471,26-35
4048,Male,28,28933,26-35
3542,Male,18,18958,18-25
3506,Male,24,24424,18-25
5306,Female,19,15098,18-25
3989,Male,53,34055,46-65
3384,Female,28,24653,26-35
5459,Male,32,25668,26-35
3081,Male,64,14550,46-65
5273,Female,29,4054,26-35
4054,Female,18,7276,18-25
5975,Female,56,7016,46-65
3225,Female,20,2511,18-25
5444,Female,65,29827,46-65
5463,Female,22,18566,18-25
4162,Female,53,22813,46-65
5876,Male,63,6094,46-65
4227,Male,39,25424,36-45
5947,Male,64,6418,46-65
3346,Male,28,34120,26-35
4708,Female,51,24119,46-65
25534,Female,38,5529,36-45
24203,Male,37,15298,36-45
26728,Male,59,4253,46-65
24427,Male,57,15653,46-65
25811,Male,32,10751,26-35
24420,Male,18,8053,18-25
24290,Male,41,3102,36-45
24679,Female,44,23553,36-45
24337,Female,47,24327,46-65
26619,Female,64,16730,46-65
25210,Male,44,5191,36-45
26753,Female,36,6893,36-45
25576,Male,34,12112,26-35
26789,Female,43,21809,36-45
26126,Male,32,2390,26-35
25626,Female,18,18975,18-25
25627,Female,62,14427,46-65
24845,Male,31,2761,26-35
26977,Female,20,18000,18-25
24539,Male,27,16968,26-35
26404,Male,21,16438,18-25
26142,Male,36,3238,36-45
26381,Female,19,24114,18-25
25851,Female,20,8123,18-25
24510,Female,28,22767,26-35
25865,Female,23,19702,18-25
31086,Female,34,16497,26-35
31215,Male,39,9341,36-45
30603,Male,24,3763,18-25
30023,Female,54,20233,46-65
31345,Female,36,14658,36-45
8312,Male,38,12056,36-45
8419,Female,20,2180,18-25
7576,Female,22,31146,18-25
7658,Female,19,3878,18-25
8017,Female,32,34751,26-35
7559,Female,30,3283,26-35
8031,Male,30,7739,26-35
7850,Female,44,9089,36-45
7138,Male,38,2352,36-45
6912,Female,64,24370,46-65
6388,Female,52,12178,46-65
7424,Female,28,6489,26-35
6139,Female,37,24060,36-45
7314,Male,34,14419,26-35
8206,Male,23,22723,18-25
6675,Male,20,32992,18-25
6686,Male,44,18980,36-45
6435,Male,60,13909,46-65
6033,Female,40,15228,36-45
6626,Male,34,8359,26-35
7116,Female,26,28256,26-35
8986,Female,33,12723,26-35
6502,Male,51,24882,46-65
8051,Female,59,12191,46-65
6719,Male,19,24668,18-25
7728,Male,35,7693,26-35
8560,Male,56,11449,46-65
8878,Male,58,23886,46-65
8328,Female,35,11203,26-35
6740,Female,31,29682,26-35
8129,Male,44,26922,36-45
6029,Male,20,31931,18-25
8655,Male,18,21532,18-25
7507,Male,19,24206,18-25
8592,Male,58,8963,46-65
8985,Female,22,21495,18-25
6986,Female,39,24418,36-45
6162,Female,25,9097,18-25
7734,Female,32,23971,26-35
7762,Male,25,3702,18-25
8274,Female,62,24675,46-65
6422,Female,63,3992,46-65
7378,Female,21,4079,18-25
9331,Male,37,2434,36-45
10434,Female,28,24950,26-35
11859,Female,65,14030,46-65
11915,Female,50,22699,46-65
10228,Male,55,32346,46-65
9617,Male,23,5095,18-25
10587,Female,23,4916,18-25
9558,Male,37,17557,36-45
9471,Female,39,4762,36-45
10455,Female,33,5340,26-35
10332,Female,32,17410,26-35
56351,Male,51,24664,46-65
54409,Male,39,7800,36-45
56478,Male,24,23751,18-25
55180,Male,22,17792,18-25
55173,Male,29,3882,26-35
54630,Female,39,14423,36-45
2368,Male,49,17088,46-65
2181,Male,21,13636,18-25
894,Male,21,8228,18-25
2167,Male,52,7045,46-65
445,Male,34,10258,26-35
27,Female,36,2826,36-45
824,Male,33,23188,26-35
1104,Male,45,17201,36-45
755,Male,65,8701,46-65
1942,Female,42,17930,36-45
2109,Male,22,9593,18-25
270,Female,27,22635,26-35
1240,Female,26,21750,26-35
819,Male,27,19256,26-35
2640,Male,49,2281,46-65
1493,Female,21,11560,18-25
563,Male,22,13111,18-25
146,Male,19,2608,18-25
890,Female,45,12067,36-45
206,Female,27,23098,26-35
96,Male,42,15447,36-45
265,Female,50,12788,46-65
2528,Male,18,19923,18-25
754,Female,40,6604,36-45
422,Male,63,14331,46-65
2328,Female,22,9907,18-25
740,Male,37,13297,36-45
2184,Male,39,4885,36-45
1150,Female,27,17415,26-35
602,Female,31,10999,26-35
1780,Male,29,33878,26-35
2925,Male,36,22781,36-45
1311,Female,33,13229,26-35
1618,Male,48,11750,46-65
1445,Male,23,14431,18-25
2847,Female,41,13363,36-45
2930,Male,42,27275,36-45
489,Male,28,24348,26-35
1394,Female,56,17824,46-65
1608,Male,30,11739,26-35
1982,Female,37,21516,36-45
729,Female,32,19674,26-35
17430,Male,65,24859,46-65
15911,Male,23,8063,18-25
15090,Female,21,19839,18-25
17941,Female,39,5973,36-45
16640,Female,53,5820,46-65
15316,Male,18,7094,18-25
15431,Male,18,16960,18-25
16425,Male,40,9411,36-45
16500,Female,23,15693,18-25
17686,Male,25,17398,18-25
23167,Male,41,20942,36-45
23752,Male,31,5883,26-35
22048,Male,22,11863,18-25
23315,Male,28,32025,26-35
50559,Male,34,22910,26-35
50380,Female,35,8121,26-35
46760,Male,34,17384,26-35
47675,Male,59,24586,46-65
45126,Male,46,29837,46-65
46933,Female,48,21672,46-65
20489,Male,42,4748,36-45
20723,Female,19,17514,18-25
19043,Female,25,18405,18-25
20817,Male,27,8932,26-35
18067,Male,44,27980,36-45
18395,Male,34,18835,26-35
19454,Male,32,5455,26-35
20537,Male,39,22050,36-45
19923,Male,20,2308,18-25
20606,Male,38,31526,36-45
20658,Female,54,15196,46-65
19466,Female,40,15692,36-45
19907,Male,62,12632,46-65
18424,Female,30,17961,26-35
20514,Male,21,30587,18-25
20656,Male,21,2921,18-25
19487,Female,62,2600,46-65
19966,Male,37,12386,36-45
18332,Male,31,5415,26-35
20387,Male,34,16957,26-35
18343,Male,29,30417,26-35
20947,Male,24,21692,18-25
18825,Female,38,10744,36-45
19136,Female,40,11382,36-45
20221,Male,39,11625,36-45
19510,Female,32,18566,26-35
18836,Male,18,13579,18-25
44668,Male,33,2029,26-35
43690,Male,35,26404,26-35
44778,Male,47,20468,46-65
42952,Female,58,16419,46-65
42805,Female,40,19452,36-45
42171,Male,40,22689,36-45
43414,Female,30,3939,26-35
42603,Male,31,2937,26-35
42455,Male,45,5043,36-45
42715,Female,35,16159,26-35
43577,Male,39,9363,36-45
43766,Female,25,4187,18-25
43713,Female,56,19360,46-65
42289,Male,26,10389,26-35
44433,Male,19,21693,18-25
38299,Female,42,5279,36-45
37911,Male,41,19171,36-45
36882,Male,40,6823,36-45
36728,Male,42,7534,36-45
37987,Male,39,17811,36-45
36833,Male,37,23651,36-45
38919,Male,26,11134,26-35
38633,Female,39,22410,36-45
38966,Female,41,21520,36-45
36372,Male,30,14771,26-35
36537,Female,34,24359,26-35
36302,Male,48,14707,46-65
37983,Female,39,15036,36-45
37388,Male,58,31385,46-65
37693,Male,53,25997,46-65
37866,Male,32,3703,26-35
38264,Female,50,11089,46-65
37991,Male,35,14523,26-35
38848,Female,32,16390,26-35
14696,Female,63,16521,46-65
13627,Female,35,10687,26-35
13517,Male,39,11991,36-45
14180,Female,40,16805,36-45
12136,Male,21,14473,18-25
14668,Female,41,34446,36-45
14158,Female,49,17325,46-65
13425,Male,29,16962,26-35
12803,Male,29,5927,26-35
14742,Female,27,28130,26-35
14280,Female,39,8842,36-45
12709,Female,27,17482,26-35
13492,Female,53,23571,46-65
12076,Female,56,2303,46-65
12040,Male,56,32487,46-65
13765,Male,52,12287,46-65
13251,Female,47,4287,46-65
41705,Male,26,10296,26-35
39324,Female,35,12110,26-35
39227,Female,34,24768,26-35
41091,Female,19,4586,18-25
41315,Female,24,11027,18-25
53863,Female,44,15635,36-45
52066,Female,52,19878,46-65
51007,Female,26,23341,26-35
51278,Female,57,20431,46-65
52543,Female,20,6477,18-25
52515,Male,40,2026,36-45
53248,Female,61,11595,46-65
53210,Female,51,14049,46-65
52634,Female,45,9058,36-45
52888,Male,49,6841,46-65
53784,Male,23,22554,18-25
52082,Male,34,14259,26-35
52407,Female,24,14618,18-25
52652,Male,64,20190,46-65
52336,Female,20,3671,18-25
53000,Male,23,6753,18-25
51950,Male,18,22270,18-25
52896,Female,24,7603,18-25
52105,Female,20,24291,18-25
52330,Female,23,5551,18-25
51540,Female,29,14509,26-35
52620,Male,41,18786,36-45
51602,Male,34,30562,26-35
51206,Female,26,8951,26-35
53335,Female,18,19451,18-25
53279,Male,31,21084,26-35
52523,Male,26,11043,26-35
51980,Male,46,10986,46-65
51844,Female,33,3677,26-35
51614,Female,55,12279,46-65
52041,Male,31,7564,26-35
53570,Female,54,21454,46-65
52714,Female,65,24720,46-65
52164,Female,61,9096,46-65
52450,Female,53,9080,46-65
52206,Male,21,20108,18-25
53258,Male,59,13330,46-65
51392,Male,53,5351,46-65
52104,Female,32,21419,26-35
51043,Female,22,18480,18-25
52748,Female,34,23795,26-35
53773,Female,36,18869,36-45
51102,Female,19,19389,18-25
52479,Male,20,2375,18-25
52789,Female,44,5849,36-45
51145,Female,21,11975,18-25
52792,Male,51,12585,46-65
51331,Female,28,3497,26-35
53858,Male,55,18434,46-65
53777,Female,30,10314,26-35
51792,Male,19,17027,18-25
52616,Male,63,10663,46-65
52647,Female,62,23966,46-65
52405,Female,49,10940,46-65
29137,Male,53,11362,46-65
28051,Female,27,22109,26-35
29784,Female,46,15820,46-65
28794,Female,32,29651,26-35
27074,Female,31,2615,26-35
34993,Male,38,20459,36-45
35416,Male,18,19500,18-25
34690,Male,23,4084,18-25
33747,Female,52,7797,46-65
57350,Female,40,8779,36-45
59785,Male,29,23878,26-35
58305,Male,49,17335,46-65
59897,Female,27,13589,26-35
57381,Male,21,6733,18-25
57737,Male,32,22081,26-35
59930,Male,23,5869,18-25
59428,Male,30,4947,26-35
57525,Female,51,13575,46-65
58993,Male,22,20234,18-25
57735,Female,57,16621,46-65
4864,Male,19,30849,18-25
3036,Male,20,3245,18-25
5999,Male,29,2261,26-35
5265,Male,21,12752,18-25
5107,Female,34,10898,26-35
4919,Female,32,5428,26-35
24162,Female,46,3850,46-65
25458,Male,40,14687,36-45
25941,Female,29,22580,26-35
26291,Male,57,19247,46-65
24711,Female,36,21214,36-45
31718,Male,23,15056,18-25
30655,Male,26,5009,26-35
30889,Male,40,6792,36-45
31714,Female,20,31784,18-25
30635,Male,28,4364,26-35
7065,Male,25,20146,18-25
6609,Female,27,14898,26-35
7295,Male,45,28220,36-45
8168,Male,25,16123,18-25
7228,Male,45,17098,36-45
6400,Female,18,2109,18-25
7135,Female,36,11731,36-45
6096,Male,24,15513,18-25
8647,Male,53,10531,46-65
7085,Male,19,14294,18-25
7575,Female,38,3579,36-45
6880,Male,63,16533,46-65
6299,Male,50,2172,46-65
8462,Female,43,10173,36-45
8998,Female,33,18347,26-35
8317,Female,50,23068,46-65
8374,Male,27,3434,26-35
6195,Female,50,18231,46-65
7719,Male,19,2102,18-25
7084,Male,49,2820,46-65
8732,Male,57,23642,46-65
8173,Male,40,17134,36-45
6281,Male,39,15347,36-45
7982,Male,25,2255,18-25
8444,Female,21,22699,18-25
8952,Female,52,22541,46-65
7102,Female,29,31575,26-35
10176,Male,28,3032,26-35
9338,Female,48,24935,46-65
10535,Male,37,10161,36-45
9872,Male,28,5854,26-35
10540,Male,39,28123,36-45
55211,Male,22,28159,18-25
54771,Male,57,24123,46-65
55620,Female,25,14871,18-25
55290,Male,59,23246,46-65
54686,Female,56,13310,46-65
55471,Female,38,22243,36-45
56191,Female,48,13712,46-65
56730,Male,19,21051,18-25
1828,Male,30,12783,26-35
481,Male,24,16646,18-25
1439,Male,30,15079,26-35
1363,Female,32,20768,26-35
2097,Female,23,34340,18-25
2285,Female,29,2397,26-35
1507,Female,34,22930,26-35
15098,Female,27,10922,26-35
17395,Male,47,12128,46-65
15913,Female,48,11457,46-65
15295,Female,34,18286,26-35
16696,Female,23,31919,18-25
23965,Female,31,4737,26-35
23497,Male,18,22191,18-25
23741,Female,25,2909,18-25
23984,Male,48,15225,46-65
48886,Female,37,13255,36-45
48234,Female,34,21804,26-35
50756,Male,61,14468,46-65
49336,Male,35,14076,26-35
48984,Female,22,22942,18-25
50022,Male,27,27221,26-35
47409,Male,19,14188,18-25
47939,Male,48,19078,46-65
46830,Female,36,10894,36-45
47066,Female,22,3414,18-25
47556,Male,55,20692,46-65
45244,Male,44,34157,36-45
46400,Male,24,22198,18-25
18369,Female,36,27529,36-45
19844,Female,23,15738,18-25
18604,Female,27,3906,26-35
18074,Female,52,19210,46-65
19609,Male,37,7864,36-45
20032,Female,35,23887,26-35
18941,Female,34,9261,26-35
18786,Female,28,22766,26-35
20614,Male,56,21543,46-65
19741,Male,39,4065,36-45
20730,Male,25,13801,18-25
19937,Male,45,23818,36-45
20607,Female,35,5925,26-35
18550,Female,32,6670,26-35
19355,Male,24,22886,18-25
18070,Male,39,19238,36-45
18018,Female,57,16473,46-65
18114,Male,39,22031,36-45
18595,Male,24,21797,18-25
19376,Male,29,15677,26-35
19349,Male,60,11469,46-65
18360,Female,36,4001,36-45
19660,Female,21,6618,18-25
18104,Male,39,16589,36-45
20040,Male,34,33207,26-35
20867,Female,26,23277,26-35
19587,Male,39,3446,36-45
18113,Male,32,12822,26-35
18534,Female,33,15748,26-35
20041,Female,62,12511,46-65
20181,Male,18,9308,18-25
20216,Female,61,7336,46-65
43297,Female,29,3615,26-35
44922,Male,43,23056,36-45
43597,Female,24,30078,18-25
42434,Male,18,30581,18-25
42319,Male,58,9162,46-65
42069,Female,19,30161,18-25
42333,Male,40,3159,36-45
43650,Female,22,24679,18-25
44621,Male,39,19309,36-45
42092,Male,50,14467,46-65
44852,Female,38,8701,36-45
42507,Female,24,5215,18-25
36384,Female,18,3137,18-25
37222,Male,29,14656,26-35
36551,Male,32,12496,26-35
37274,Male,34,16956,26-35
36451,Male,59,13304,46-65
37264,Male,19,22538,18-25
36127,Female,34,12253,26-35
38026,Female,20,23171,18-25
13747,Male,38,22611,36-45
13336,Male,20,2085,18-25
12806,Female,38,24760,36-45
14608,Female,27,11759,26-35
14677,Female,37,8592,36-45
12177,Male,20,5587,18-25
12721,Female,50,18654,46-65
13783,Male,33,7923,26-35
13379,Female,23,21505,18-25
13000,Female,37,32771,36-45
14494,Male,40,2027,36-45
12427,Female,20,23694,18-25
12420,Male,33,31248,26-35
13249,Female,21,12836,18-25
14859,Male,53,25174,46-65
13263,Female,23,20418,18-25
13633,Female,23,4717,18-25
14533,Female,29,3988,26-35
13406,Female,32,4474,26-35
13342,Male,64,15647,46-65
14005,Female,22,18169,18-25
40994,Male,39,24444,36-45
40595,Female,20,14422,18-25
41543,Female,26,3268,26-35
53477,Male,27,21050,26-35
52498,Male,39,3535,36-45
52392,Male,24,15651,18-25
51723,Female,32,18830,26-35
28809,Male,31,8874,26-35
27868,Male,25,9579,18-25
29060,Female,20,8005,18-25
29434,Female,19,2325,18-25
27574,Male,60,28424,46-65
28058,Male,18,25962,18-25
29236,Female,28,15689,26-35
28029,Female,28,18840,26-35
29277,Female,19,13248,18-25
27475,Male,26,7591,26-35
29082,Female,34,12659,26-35
27645,Female,34,6882,26-35
27077,Male,20,7297,18-25
29941,Male,46,9466,46-65
27716,Female,39,15407,36-45
28149,Male,32,28186,26-35
29480,Female,29,11743,26-35
28332,Female,24,6150,18-25
27608,Female,23,7328,18-25
28311,Male,18,13179,18-25
29949,Male,27,5357,26-35
28851,Female,18,23266,18-25
29175,Male,61,12244,46-65
27930,Female,37,11196,36-45
27770,Male,30,22537,26-35
27132,Male,35,24950,26-35
29647,Male,18,18663,18-25
34543,Male,20,24911,18-25
34364,Male,56,7759,46-65
34437,Male,18,9063,18-25
33976,Female,36,5940,36-45
35608,Female,28,12217,26-35
34452,Female,33,12142,26-35
33661,Male,35,15050,26-35
34503,Female,32,14931,26-35
33025,Male,39,2840,36-45
33292,Female,23,15190,18-25
34576,Male,28,5706,26-35
35648,Female,20,2413,18-25
59196,Female,26,11826,26-35
59583,Male,19,31118,18-25
57004,Male,32,33888,26-35
58034,Male,40,25589,36-45
58648,Female,31,13109,26-35
59963,Female,37,3221,36-45
57411,Male,31,16429,26-35
59227,Female,26,5439,26-35
58447,Male,24,10524,18-25
59902,Male,39,13805,36-45
59371,Male,53,28375,46-65
57833,Male,51,14212,46-65
58710,Male,39,13427,36-45
59761,Female,33,18025,26-35
57994,Male,32,5583,26-35
57119,Male,33,12233,26-35
58644,Female,22,3375,18-25
57304,Female,38,5943,36-45
57323,Male,38,15798,36-45
57144,Female,62,4483,46-65
59342,Female,29,11378,26-35
58214,Male,38,3567,36-45
58595,Male,37,21432,36-45
58651,Male,38,6237,36-45
57502,Male,30,3093,26-35
58973,Female,31,19415,26-35
59443,Female,18,9582,18-25
59567,Male,35,12570,26-35
59534,Male,26,2253,26-35
57146,Female,62,18301,46-65
58039,Female,38,14478,36-45
59048,Female,29,4210,26-35
57364,Male,33,10617,26-35
58188,Male,62,16180,46-65
59572,Male,58,8254,46-65
59248,Male,24,9232,18-25
59049,Male,24,19361,18-25
58330,Female,29,3634,26-35
59743,Male,31,21417,26-35
59431,Female,46,24264,46-65
58832,Female,41,14205,36-45
57899,Female,31,6329,26-35
59185,Female,42,11396,36-45
59249,Female,21,10320,18-25
57801,Female,20,3184,18-25
57506,Male,20,32564,18-25
57025,Female,31,30700,26-35
58017,Female,28,8381,26-35
3085,Male,25,23389,18-25
4351,Female,42,4471,36-45
4840,Male,45,6953,36-45
5469,Male,18,6059,18-25
3555,Male,42,22720,36-45
5046,Male,38,30013,36-45
3937,Male,31,18969,26-35
4276,Female,32,7283,26-35
3855,Female,23,7665,18-25
4512,Female,19,19897,18-25
4042,Female,57,8004,46-65
5660,Male,35,23358,26-35
3467,Female,32,24332,26-35
5516,Female,33,8553,26-35
3424,Female,27,19850,26-35
3534,Male,34,2007,26-35
5711,Male,63,5580,46-65
3473,Male,40,14483,36-45
3829,Female,23,33099,18-25
4195,Male,57,31348,46-65
3795,Male,22,23981,18-25
4959,Male,28,22349,26-35
5668,Male,27,13755,26-35
3402,Female,30,19798,26-35
5987,Male,27,4921,26-35
5085,Female,33,10274,26-35
3781,Female,53,17711,46-65
5951,Female,29,22466,26-35
5451,Male,38,24021,36-45
3490,Female,51,32775,46-65
3803,Male,45,2704,36-45
5749,Male,36,29828,36-45
24136,Female,34,31030,26-35
24014,Male,28,24057,26-35
25005,Female,19,2526,18-25
25617,Female,40,19225,36-45
24682,Male,36,15458,36-45
24570,Male,45,4720,36-45
25304,Female,31,21471,26-35
24882,Male,53,22090,46-65
26319,Female,18,21879,18-25
25893,Female,56,22921,46-65
24143,Male,18,20589,18-25
25720,Male,19,9646,18-25
26672,Male,20,26750,18-25
25560,Male,30,21315,26-35
25084,Female,40,20374,36-45
25192,Male,20,21038,18-25
25095,Male,20,7171,18-25
25749,Female,36,7348,36-45
25679,Male,36,21976,36-45
25728,Male,26,28135,26-35
24276,Female,27,7540,26-35
24893,Male,19,6172,18-25
24649,Female,24,2424,18-25
24156,Male,59,24906,46-65
24039,Female,36,3575,36-45
24310,Female,63,13293,46-65
31250,Female,24,21236,18-25
32791,Female,42,31574,36-45
32385,Male,29,5372,26-35
32075,Female,26,8043,26-35
30311,Female,53,5574,46-65
30168,Male,28,2263,26-35
32226,Female,24,9529,18-25
31122,Male,40,27477,36-45
32015,Male,53,19637,46-65
8771,Female,32,23812,26-35
8252,Male,20,18178,18-25
7567,Male,39,11799,36-45
7823,Male,26,9806,26-35
7068,Female,30,13238,26-35
7027,Female,50,32386,46-65
6945,Female,28,20109,26-35
7536,Female,47,4488,46-65
8078,Female,24,25141,18-25
7397,Female,59,9150,46-65
7922,Female,63,30035,46-65
6925,Female,27,18102,26-35
8929,Male,29,22312,26-35
8450,Male,46,23949,46-65
6019,Male,19,22939,18-25
7550,Male,29,22754,26-35
8854,Female,35,17105,26-35
8717,Female,35,29765,26-35
7579,Female,18,18356,18-25
6893,Male,56,33059,46-65
8142,Male,34,4843,26-35
6060,Male,48,25245,46-65
6110,Female,59,17136,46-65
8018,Female,29,23317,26-35
8246,Male,19,15003,18-25
6505,Female,33,15374,26-35
8634,Female,21,11362,18-25
8643,Female,34,21390,26-35
7923,Male,35,16916,26-35
8494,Female,28,3156,26-35
6954,Female,51,11518,46-65
8921,Female,23,10014,18-25
6349,Male,65,15447,46-65
8499,Female,28,13208,26-35
8920,Male,32,5532,26-35
6758,Female,51,24745,46-65
6120,Male,22,8797,18-25
8593,Male,39,21481,36-45
7042,Female,30,8258,26-35
6374,Male,25,19319,18-25
8749,Male,40,4136,36-45
7601,Male,22,17198,18-25
8021,Male,55,4700,46-65
6161,Female,30,27734,26-35
6540,Male,21,5972,18-25
6258,Female,25,10858,18-25
6102,Male,49,24539,46-65
10991,Female,44,23371,36-45
11497,Male,50,24051,46-65
10627,Female,64,7153,46-65
10771,Male,57,19663,46-65
11611,Male,29,16275,26-35
9557,Female,52,6181,46-65
9420,Female,65,17541,46-65
10804,Male,22,31626,18-25
10895,Male,19,11916,18-25
55590,Female,38,13376,36-45
54184,Male,36,5216,36-45
55499,Male,34,16105,26-35
54735,Female,19,2057,18-25
54835,Male,35,24058,26-35
2551,Female,29,21149,26-35
1372,Female,37,5574,36-45
1988,Female,36,16055,36-45
1770,Male,23,4948,18-25
155,Male,52,24396,46-65
2145,Male,55,8908,46-65
1978,Male,51,33386,46-65
1221,Male,27,21852,26-35
896,Male,41,11801,36-45
880,Male,63,17697,46-65
2139,Male,38,11377,36-45
2138,Male,24,19238,18-25
2823,Female,37,10286,36-45
2164,Female,46,33149,46-65
501,Male,41,17696,36-45
1662,Female,44,13954,36-45
1132,Female,34,3346,26-35
1878,Male,34,22732,26-35
228,Male,32,3273,26-35
430,Male,25,21854,18-25
1408,Female,65,32578,46-65
2610,Male,43,19069,36-45
1883,Male,25,15314,18-25
1200,Male,27,8771,26-35
2537,Female,25,13729,18-25
2777,Male,38,5272,36-45
169,Female,39,12898,36-45
233,Male,40,11591,36-45
114,Female,38,5927,36-45
73,Male,33,11901,26-35
16317,Male,46,23549,46-65
15541,Male,39,16850,36-45
16272,Male,29,19767,26-35
15205,Female,20,4548,18-25
17144,Male,33,21314,26-35
15477,Female,26,24017,26-35
15889,Female,40,18562,36-45
16641,Male,27,34526,26-35
17174,Male,50,8414,46-65
15887,Male,25,24771,18-25
21265,Female,27,19318,26-35
22398,Male,51,4174,46-65
21866,Male,26,12427,26-35
22841,Female,27,8850,26-35
22621,Male,18,6022,18-25
48613,Male,21,16662,18-25
49636,Female,39,14646,36-45
48547,Male,37,3520,36-45
48833,Female,56,7433,46-65
46648,Female,52,8718,46-65
47635,Female,27,24235,26-35
47297,Female,33,13943,26-35
46325,Female,31,24601,26-35
47028,Male,22,14540,18-25
20327,Female,34,12296,26-35
20924,Male,47,13410,46-65
18640,Male,28,21351,26-35
20171,Female,29,13227,26-35
20108,Female,21,21927,18-25
19300,Female,28,3008,26-35
20577,Male,28,17429,26-35
20055,Female,57,15044,46-65
19008,Male,38,4511,36-45
20623,Male,63,25603,46-65
18712,Male,25,18252,18-25
20426,Female,37,2329,36-45
20410,Male,23,3005,18-25
19672,Male,31,5372,26-35
19596,Male,56,17918,46-65
19924,Female,25,20099,18-25
20111,Male,31,7842,26-35
20519,Male,54,4939,46-65
19654,Female,23,6933,18-25
19963,Male,30,24218,26-35
20522,Female,37,2452,36-45
20133,Male,36,18154,36-45
19408,Male,19,14317,18-25
19453,Female,45,23346,36-45
18861,Male,58,12508,46-65
19708,Male,40,5798,36-45
18118,Male,35,7242,26-35
19682,Female,35,8353,26-35
18439,Male,35,12702,26-35
42019,Female,32,28255,26-35
43434,Female,47,34514,46-65
44574,Female,22,17556,18-25
44942,Female,54,4123,46-65
44784,Female,37,11869,36-45
43035,Male,39,4535,36-45
44834,Female,24,19316,18-25
42655,Male,38,4600,36-45
42532,Male,52,6808,46-65
42365,Male,18,13464,18-25
42596,Male,33,26696,26-35
42169,Male,20,19783,18-25
44790,Male,40,24925,36-45
43074,Female,31,3052,26-35
44604,Male,20,6664,18-25
42792,Female,56,4790,46-65
42477,Male,18,24604,18-25
43379,Female,26,21117,26-35
36927,Male,27,16584,26-35
36725,Male,51,34811,46-65
37836,Female,37,12944,36-45
38505,Male,29,6504,26-35
37580,Female,19,5922,18-25
36900,Male,31,9016,26-35
37260,Male,30,23112,26-35
37674,Male,22,5889,18-25
37939,Female,53,8438,46-65
37040,Male,37,20045,36-45
37688,Male,30,17393,26-35
38257,Male,54,2916,46-65
36228,Male,61,3618,46-65
38432,Female,20,5965,18-25
36628,Male,31,23689,26-35
36168,Male,38,11972,36-45
37423,Female,40,8893,36-45
14987,Male,54,28576,46-65
13974,Female,23,23636,18-25
12257,Male,29,22461,26-35
12807,Male,24,6906,18-25
14504,Male,65,23981,46-65
13845,Female,29,20640,26-35
12122,Female,21,23857,18-25
13276,Male,63,16510,46-65
14617,Male,33,8221,26-35
12562,Male,27,8605,26-35
14025,Male,59,18370,46-65
12902,Male,23,9802,18-25
12969,Female,40,4526,36-45
14179,Female,19,24712,18-25
14379,Female,59,14305,46-65
12783,Male,25,17386,18-25
12667,Female,27,12363,26-35
14753,Male,33,28701,26-35
13941,Male,30,15907,26-35
14149,Male,57,15486,46-65
41747,Female,30,21979,26-35
41692,Male,18,21239,18-25
39196,Male,38,10329,36-45
41779,Male,29,16988,26-35
40092,Female,50,32961,46-65
51680,Female,22,13776,18-25
53550,Male,38,22967,36-45
52404,Male,28,12374,26-35
52081,Male,29,21226,26-35
51466,Female,32,9280,26-35
52342,Female,20,22999,18-25
51925,Male,50,10180,46-65
53302,Male,21,5790,18-25
53354,Female,57,6836,46-65
51096,Male,37,21306,36-45
52199,Male,33,22462,26-35
51440,Female,34,8254,26-35
53472,Female,26,10682,26-35
52589,Male,41,24383,36-45
51538,Female,49,16156,46-65
51943,Male,59,14297,46-65
53396,Male,39,5756,36-45
53198,Male,33,21045,26-35
51828,Female,54,19582,46-65
51973,Female,28,2738,26-35
52540,Female,19,16628,18-25
53160,Female,39,11644,36-45
53206,Male,53,18534,46-65
52419,Female,18,8493,18-25
52287,Male,41,14760,36-45
51783,Male,40,10192,36-45
53178,Male,61,12103,46-65
53245,Male,20,4626,18-25
53901,Male,51,18890,46-65
52328,Female,38,22272,36-45
52000,Male,61,17440,46-65
53369,Female,29,20078,26-35
52716,Female,35,9474,26-35
53431,Female,49,29426,46-65
51116,Male,33,34224,26-35
53019,Male,21,18978,18-25
51432,Male,24,7171,18-25
51726,Female,26,5522,26-35
53399,Male,65,19152,46-65
53422,Female,22,9877,18-25
53370,Female,18,24912,18-25
53338,Female,24,7764,18-25
51475,Female,23,14626,18-25
52719,Female,35,28047,26-35
51635,Male,29,29292,26-35
52062,Male,20,12568,18-25
51963,Male,30,29586,26-35
